# Time, p, Ux, Uy, Uz, e
2.277439999999999933e-04 1.091393000000000064e-06 1.397295000000000072e-07 6.365496999999999475e-04 8.536999000000000356e-05 5.667329000000000098e-06
2.280019999999999898e-04 1.095043000000000020e-06 1.402237999999999880e-07 6.364359999999999896e-04 8.543908999999999922e-05 5.701469999999999980e-06
2.282600000000000135e-04 1.099121999999999960e-06 1.408048000000000116e-07 6.378037999999999937e-04 8.553316999999999409e-05 5.738812000000000341e-06
2.285199999999999872e-04 1.103266000000000001e-06 1.413297000000000059e-07 6.356032999999999865e-04 8.557538000000000601e-05 5.777055000000000375e-06
2.287799999999999881e-04 1.108788999999999990e-06 1.418785000000000088e-07 6.362725999999999972e-04 8.566560000000000190e-05 5.821189000000000180e-06
2.290410000000000048e-04 1.113896999999999959e-06 1.424088000000000040e-07 6.343809000000000167e-04 8.572210999999999774e-05 5.862825000000000064e-06
2.293030000000000101e-04 1.119146000000000008e-06 1.429812000000000124e-07 6.333171000000000286e-04 8.580340000000000590e-05 5.906412000000000227e-06
2.295649999999999883e-04 1.124298999999999948e-06 1.435510000000000127e-07 6.308178999999999696e-04 8.590177000000000273e-05 5.949495000000000032e-06
2.298289999999999979e-04 1.129234000000000012e-06 1.441178000000000095e-07 6.292459000000000463e-04 8.601291999999999911e-05 5.992162999999999603e-06
2.300930000000000076e-04 1.134608999999999939e-06 1.447354999999999926e-07 6.255346999999999861e-04 8.614550000000000386e-05 6.036131000000000332e-06
2.303580000000000059e-04 1.140128000000000030e-06 1.453789999999999944e-07 6.228260999999999693e-04 8.627722000000000266e-05 6.078373999999999819e-06
2.306239999999999929e-04 1.145736000000000036e-06 1.460972999999999910e-07 6.186371999999999661e-04 8.641114999999999343e-05 6.123533000000000177e-06
2.308909999999999955e-04 1.151468000000000077e-06 1.468276000000000011e-07 6.139208999999999855e-04 8.652561000000000453e-05 6.169554000000000189e-06
2.311589999999999869e-04 1.157302999999999997e-06 1.475397000000000066e-07 6.072935999999999482e-04 8.660866000000000029e-05 6.216123000000000082e-06
2.314290000000000097e-04 1.162986999999999983e-06 1.481707000000000074e-07 6.038432000000000261e-04 8.664256000000000008e-05 6.261228999999999612e-06
2.316990000000000054e-04 1.168623999999999943e-06 1.488559999999999930e-07 5.993991999999999853e-04 8.666932000000000184e-05 6.305667999999999577e-06
2.319690000000000011e-04 1.172181000000000086e-06 1.493001000000000122e-07 5.947829999999999871e-04 8.656112999999999568e-05 6.339934999999999973e-06
2.322400000000000126e-04 1.175426000000000086e-06 1.497017999999999886e-07 5.899470999999999882e-04 8.643180000000000144e-05 6.372195000000000237e-06
2.325120000000000127e-04 1.177511000000000041e-06 1.499768000000000093e-07 5.873023999999999693e-04 8.628425000000000656e-05 6.399168999999999853e-06
2.327840000000000128e-04 1.181502999999999909e-06 1.504167000000000131e-07 5.849705999999999656e-04 8.622379000000000545e-05 6.434828999999999949e-06
2.330560000000000129e-04 1.183765999999999908e-06 1.506600999999999926e-07 5.837534999999999599e-04 8.605968000000000406e-05 6.463618000000000327e-06
2.333290000000000017e-04 1.188829999999999932e-06 1.511993000000000058e-07 5.828431000000000237e-04 8.605441000000000132e-05 6.508839000000000279e-06
2.336019999999999904e-04 1.193162999999999896e-06 1.515704999999999873e-07 5.826291000000000152e-04 8.593750999999999571e-05 6.549602000000000417e-06
2.338759999999999949e-04 1.200311000000000060e-06 1.522845000000000028e-07 5.832889999999999646e-04 8.597404000000000331e-05 6.605460000000000281e-06
2.341509999999999881e-04 1.206322999999999995e-06 1.528489000000000023e-07 5.861650000000000367e-04 8.592530999999999607e-05 6.654723000000000422e-06
2.344280000000000127e-04 1.213192000000000081e-06 1.536159999999999907e-07 5.878539999999999590e-04 8.596423999999999537e-05 6.708851000000000389e-06
2.347050000000000102e-04 1.219988000000000058e-06 1.544092999999999929e-07 5.896871000000000144e-04 8.605377999999999790e-05 6.764292000000000389e-06
2.349840000000000121e-04 1.226777000000000054e-06 1.552471000000000058e-07 5.909800999999999900e-04 8.618033000000000095e-05 6.820050000000000034e-06
2.352649999999999913e-04 1.235513000000000007e-06 1.563194999999999989e-07 5.957036999999999662e-04 8.648380999999999419e-05 6.887237999999999669e-06
2.355470000000000133e-04 1.244439999999999939e-06 1.574417000000000115e-07 5.987424000000000088e-04 8.681544000000000511e-05 6.956893999999999668e-06
2.358320000000000013e-04 1.257037999999999983e-06 1.589966000000000091e-07 6.038549000000000043e-04 8.740494000000000345e-05 7.048725000000000009e-06
2.361200000000000093e-04 1.274042000000000100e-06 1.611162000000000091e-07 6.099367999999999977e-04 8.831538999999999741e-05 7.166519999999999615e-06
2.364129999999999877e-04 1.297036999999999996e-06 1.640771000000000128e-07 6.204010999999999510e-04 8.968166000000000289e-05 7.320044999999999979e-06
2.367100000000000020e-04 1.314031000000000049e-06 1.662945999999999994e-07 6.261775999999999931e-04 9.061011999999999636e-05 7.438406999999999779e-06
2.370109999999999979e-04 1.331946999999999929e-06 1.687558999999999871e-07 6.351532999999999485e-04 9.167434000000000021e-05 7.565753000000000236e-06
2.373160000000000026e-04 1.349634000000000053e-06 1.712364999999999994e-07 6.434334000000000321e-04 9.274139999999999944e-05 7.693867000000000718e-06
2.376240000000000004e-04 1.361413999999999964e-06 1.729766000000000059e-07 6.500368000000000509e-04 9.345360000000000255e-05 7.791385999999999673e-06
2.379340000000000025e-04 1.373325000000000103e-06 1.747059000000000106e-07 6.537639000000000037e-04 9.415657999999999764e-05 7.890951000000000473e-06
2.382469999999999976e-04 1.385164999999999976e-06 1.763501000000000063e-07 6.598183999999999777e-04 9.482935999999999427e-05 7.990615999999999797e-06
2.385630000000000129e-04 1.399125999999999951e-06 1.782655999999999945e-07 6.658433999999999750e-04 9.562259000000000091e-05 8.106120999999999295e-06
2.388819999999999941e-04 1.414571000000000021e-06 1.803216999999999887e-07 6.723808999999999645e-04 9.645862000000000652e-05 8.230887999999999925e-06
2.392050000000000112e-04 1.432882000000000006e-06 1.827286999999999917e-07 6.765308000000000042e-04 9.740215999999999783e-05 8.370573999999999658e-06
2.395329999999999985e-04 1.452711999999999992e-06 1.854119999999999929e-07 6.805011999999999823e-04 9.841301999999999581e-05 8.522283999999999261e-06
2.398660000000000104e-04 1.482412999999999922e-06 1.894306999999999944e-07 6.871000999999999845e-04 1.000728999999999952e-04 8.734091000000000332e-06
2.402039999999999926e-04 1.499771000000000070e-06 1.918200000000000064e-07 6.901137999999999587e-04 1.008596999999999993e-04 8.873729000000000434e-06
2.405460000000000107e-04 1.517431999999999899e-06 1.942744000000000048e-07 6.885028999999999975e-04 1.016544999999999938e-04 9.015634999999999613e-06
2.408900000000000060e-04 1.532549000000000021e-06 1.964004999999999990e-07 6.868233000000000281e-04 1.022903000000000055e-04 9.144639000000000521e-06
2.412389999999999988e-04 1.548712000000000005e-06 1.986793000000000048e-07 6.832331999999999555e-04 1.029457000000000061e-04 9.276340000000000703e-06
2.415899999999999959e-04 1.560566000000000052e-06 2.005642000000000060e-07 6.822590999999999812e-04 1.033614000000000028e-04 9.386885999999999898e-06
2.419440000000000132e-04 1.574630999999999934e-06 2.027157999999999894e-07 6.811774999999999948e-04 1.038475000000000048e-04 9.511537999999999260e-06
2.423009999999999964e-04 1.588269000000000099e-06 2.047422000000000054e-07 6.820834999999999485e-04 1.042425999999999970e-04 9.633037999999999706e-06
2.426609999999999997e-04 1.604054000000000025e-06 2.070381999999999884e-07 6.811203000000000049e-04 1.047508000000000000e-04 9.768864999999999854e-06
2.430260000000000005e-04 1.625181000000000026e-06 2.099993000000000029e-07 6.840286999999999583e-04 1.055775999999999969e-04 9.940961999999999572e-06
2.433969999999999873e-04 1.652553000000000041e-06 2.136626999999999959e-07 6.873829999999999611e-04 1.067211999999999973e-04 1.014936000000000035e-05
2.437759999999999916e-04 1.686897000000000021e-06 2.182647999999999918e-07 6.976550000000000416e-04 1.082944999999999980e-04 1.040589999999999976e-05
2.441629999999999864e-04 1.725936000000000004e-06 2.235863999999999963e-07 7.057660999999999579e-04 1.101726999999999964e-04 1.069108000000000031e-05
2.445600000000000031e-04 1.769796000000000080e-06 2.295685999999999875e-07 7.178452000000000097e-04 1.123209000000000040e-04 1.101212000000000054e-05
2.449679999999999761e-04 1.819558000000000020e-06 2.364205000000000093e-07 7.287313000000000341e-04 1.148307999999999984e-04 1.137491000000000084e-05
2.453859999999999982e-04 1.861229000000000023e-06 2.424615999999999958e-07 7.413072999999999625e-04 1.168668999999999974e-04 1.169376999999999934e-05
2.458159999999999924e-04 1.911045999999999999e-06 2.496377000000000252e-07 7.540360000000000291e-04 1.193547999999999978e-04 1.207149000000000053e-05
2.462610000000000059e-04 1.975801000000000025e-06 2.589321999999999898e-07 7.770494999999999876e-04 1.227461000000000003e-04 1.255211000000000034e-05
2.467149999999999985e-04 2.014485000000000161e-06 2.651407000000000020e-07 7.843477999999999648e-04 1.246165999999999886e-04 1.287387000000000012e-05
2.471819999999999790e-04 2.060934000000000129e-06 2.724747000000000066e-07 7.968991999999999612e-04 1.268940000000000085e-04 1.325931999999999996e-05
2.476639999999999788e-04 2.125000999999999799e-06 2.822887000000000176e-07 8.139383000000000468e-04 1.302316999999999884e-04 1.377000000000000030e-05
2.481660000000000224e-04 2.206391999999999949e-06 2.944777999999999874e-07 8.392633000000000254e-04 1.344972999999999904e-04 1.440965999999999918e-05
2.486809999999999997e-04 2.255121000000000173e-06 3.024733999999999800e-07 8.470180999999999804e-04 1.367085999999999941e-04 1.485659999999999935e-05
2.492060000000000260e-04 2.297640999999999894e-06 3.095270000000000161e-07 8.569428999999999502e-04 1.383056000000000129e-04 1.527086000000000036e-05
2.497450000000000017e-04 2.349553999999999917e-06 3.178048999999999873e-07 8.655072000000000199e-04 1.403687000000000034e-04 1.576219999999999962e-05
2.503009999999999740e-04 2.416677000000000088e-06 3.280742999999999799e-07 8.829503999999999955e-04 1.432058999999999904e-04 1.636350000000000012e-05
2.508780000000000059e-04 2.505458999999999909e-06 3.414530000000000070e-07 9.031774000000000443e-04 1.472756000000000033e-04 1.712577999999999987e-05
2.514649999999999785e-04 2.537308999999999867e-06 3.472307000000000177e-07 9.089211999999999942e-04 1.477964999999999867e-04 1.751294999999999976e-05
2.520590000000000070e-04 2.566016000000000099e-06 3.523701000000000167e-07 9.055552000000000133e-04 1.481156000000000020e-04 1.787549000000000120e-05
2.526629999999999762e-04 2.601651999999999956e-06 3.582070999999999915e-07 9.098411000000000259e-04 1.486233999999999906e-04 1.828965999999999931e-05
2.532769999999999943e-04 2.639761000000000102e-06 3.644639999999999739e-07 9.112064999999999705e-04 1.493133000000000058e-04 1.871196000000000033e-05
2.539020000000000231e-04 2.680594999999999870e-06 3.712614999999999923e-07 9.179293999999999735e-04 1.500533000000000021e-04 1.915399999999999991e-05
2.545289999999999749e-04 2.684575999999999858e-06 3.730955999999999994e-07 9.082744999999999925e-04 1.488453000000000096e-04 1.933263000000000060e-05
2.551559999999999809e-04 2.677018000000000023e-06 3.729415999999999836e-07 8.965559999999999589e-04 1.469316999999999878e-04 1.942877000000000067e-05
2.557789999999999782e-04 2.661763000000000116e-06 3.711574999999999802e-07 8.774317000000000444e-04 1.447005000000000014e-04 1.945974999999999948e-05
2.564029999999999912e-04 2.658865000000000165e-06 3.708265000000000019e-07 8.709511999999999766e-04 1.431756000000000120e-04 1.957486999999999915e-05
2.570289999999999814e-04 2.669113000000000139e-06 3.720817000000000065e-07 8.659488000000000124e-04 1.425154999999999944e-04 1.978676999999999961e-05
2.576589999999999805e-04 2.688261999999999962e-06 3.745110000000000109e-07 8.698736999999999789e-04 1.424190999999999999e-04 2.006335999999999894e-05
2.582950000000000198e-04 2.713559999999999901e-06 3.777223999999999942e-07 8.719538999999999459e-04 1.427934000000000007e-04 2.039362999999999942e-05
2.589369999999999910e-04 2.739296000000000073e-06 3.810573999999999907e-07 8.772457999999999688e-04 1.433015000000000103e-04 2.073304999999999964e-05
2.595839999999999866e-04 2.763182999999999816e-06 3.841183000000000019e-07 8.781174000000000097e-04 1.438586000000000053e-04 2.106591999999999905e-05
2.602360000000000068e-04 2.779491000000000202e-06 3.863008999999999939e-07 8.787668999999999906e-04 1.441996000000000076e-04 2.135256000000000008e-05
2.608919999999999816e-04 2.794636000000000038e-06 3.883663999999999935e-07 8.763885999999999595e-04 1.445740999999999953e-04 2.164597000000000038e-05
2.615499999999999878e-04 2.801792000000000211e-06 3.893201999999999791e-07 8.759169000000000026e-04 1.444592000000000077e-04 2.190366999999999962e-05
2.622060000000000167e-04 2.795590000000000114e-06 3.885686999999999873e-07 8.619895999999999505e-04 1.436619999999999943e-04 2.206968999999999909e-05
2.628649999999999845e-04 2.803499999999999924e-06 3.897687000000000245e-07 8.530319999999999873e-04 1.434484999999999938e-04 2.237002999999999968e-05
2.635299999999999926e-04 2.827072000000000078e-06 3.930106999999999949e-07 8.448428000000000014e-04 1.438911000000000020e-04 2.281263999999999848e-05
2.641990000000000094e-04 2.841917000000000102e-06 3.948687999999999763e-07 8.319386999999999702e-04 1.437304999999999887e-04 2.320411000000000102e-05
2.648689999999999877e-04 2.847625999999999932e-06 3.951486999999999840e-07 8.090165999999999547e-04 1.430163000000000083e-04 2.353502999999999954e-05
2.655390000000000202e-04 2.852791999999999808e-06 3.954891000000000206e-07 7.898084000000000528e-04 1.421837999999999921e-04 2.386460999999999918e-05
2.662109999999999759e-04 2.856834999999999813e-06 3.956960000000000249e-07 7.672466999999999872e-04 1.413038999999999940e-04 2.419097000000000058e-05
2.668820000000000242e-04 2.855693999999999869e-06 3.951879999999999783e-07 7.433662999999999643e-04 1.401757000000000003e-04 2.448140999999999978e-05
2.675520000000000025e-04 2.853641000000000162e-06 3.943579999999999900e-07 7.191374000000000377e-04 1.389421000000000059e-04 2.476708000000000072e-05
2.682189999999999878e-04 2.847386999999999899e-06 3.927305000000000107e-07 6.976935999999999772e-04 1.373552999999999959e-04 2.501366000000000133e-05
2.688820000000000186e-04 2.829960999999999992e-06 3.897481999999999880e-07 6.726746000000000461e-04 1.353214999999999952e-04 2.515707000000000137e-05
2.695430000000000178e-04 2.823590999999999916e-06 3.881627999999999955e-07 6.545274999999999704e-04 1.337618999999999907e-04 2.539919999999999900e-05
2.702040000000000171e-04 2.829480000000000055e-06 3.884049999999999896e-07 6.400696000000000423e-04 1.328532999999999906e-04 2.574482999999999996e-05
2.708680000000000094e-04 2.841611000000000126e-06 3.894703999999999748e-07 6.311430000000000252e-04 1.322546000000000127e-04 2.614955999999999837e-05
2.715290000000000086e-04 2.836586999999999935e-06 3.883127000000000146e-07 6.192542999999999572e-04 1.310008999999999946e-04 2.640364999999999919e-05
2.721879999999999764e-04 2.828905999999999881e-06 3.864441000000000081e-07 6.100982999999999927e-04 1.296283000000000071e-04 2.662637000000000101e-05
2.728429999999999896e-04 2.815961000000000211e-06 3.838666000000000103e-07 6.002314000000000347e-04 1.281684000000000111e-04 2.679390999999999839e-05
2.734670000000000026e-04 2.685340000000000195e-06 3.652231999999999983e-07 5.679227999999999490e-04 1.214456000000000015e-04 2.582725999999999978e-05
2.740700000000000102e-04 2.606448000000000206e-06 3.532711000000000061e-07 5.468385999999999993e-04 1.171026999999999995e-04 2.533401999999999974e-05
